workId,lang,decade,dcdReal,characterId,cl,isGrp,cGrp,persName,roleDesc,sex,age,profession,isComposedProf,normalizedProfession,rdmNbr,chosenGrp,chosenGrp2, modifier,professionalGroup,profGroupCoarse,profGroupCoarser,role,title,socialClass,origin,raceOrEthnicity,accentDialect,relations,normalizedRelation,genre,comments
29,ger,1890,1890,15.0,1.0,0.0,,Miezi,Kammermädchen bei Ninette,F,,Kammermädchen,,lady's maid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Kammermädchen(10),lady's maid(10),schwank,
29,ger,1890,1890,16.0,1.0,0.0,,Ein Stubenmädchen,,F,,Stubenmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,schwank,
29,ger,1890,1890,17.0,1.0,0.0,,Müller,Tapezierer,M,,Tapezierer,,upholsterer,,crafts,,,crafts,crafts,bourgeoisie,,,LMC,,,,,,schwank,
23,ger,1890,1890,1.0,1.0,0.0,,Habelmann,Fabrikant,M,,Fabrikant,,manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,UMC,,,,,,schwank,
23,ger,1890,1890,2.0,1.0,0.0,,Caroline,seine Gattin,F,,,,,,,,,,,,,,UMC,,,,Gattin(1),wife(1),schwank,
23,ger,1890,1890,3.0,1.0,0.0,,Lulu,deren Tochter,F,,,,,,,,,,,,,,UMC,,,,"Tochter(1,2)","daughter(1,2)",schwank,
23,ger,1890,1890,4.0,1.0,0.0,,Anni Behrens,Habelmann's Nichte,F,,,,,,,,,,,,,,,,,,Nichte(1),niece(1),schwank,
23,ger,1890,1890,5.0,1.0,0.0,,Max Brückner,,M,,,,,,,,,,,,,,,,,,,,schwank,
23,ger,1890,1890,6.0,1.0,0.0,,Eva,"geb. Habelmann, seine Gattin",F,,,,,,,,,,,,,,,,,,Gattin(5),wife(5),schwank,
23,ger,1890,1890,7.0,1.0,0.0,,Franz Fischer,Agent,M,,Agent,,agent,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,LMC,,,,,,schwank,
23,ger,1890,1890,8.0,1.0,0.0,,Guido Bammelberger,,M,,,,,,,,,,,,,,,,,,,,schwank,
23,ger,1890,1890,9.0,1.0,0.0,,Segnitz,Gutsbesitzer,M,,Gutsbesitzer,,landowner,,agriculture,,,agriculture,agriculture,agriculture,,,UMC,,,,,,schwank,
23,ger,1890,1890,10.0,1.0,0.0,,Frau Segnitz,,F,,,,,,,,,,,,,,UMC,,,,Frau(9),wife(9),schwank,
23,ger,1890,1890,11.0,1.0,0.0,,Földner,Architekt,M,,Architekt,,architect,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,schwank,
23,ger,1890,1890,12.0,1.0,0.0,,Barbara,Köchin bei Brückners,F,,Köchin,,cook,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,Köchin(5),cook(5),schwank,
23,ger,1890,1890,13.0,1.0,0.0,,Ein Schutzmann,,M,,Schutzmann,,police officer,,police and security,,,police and security,government and law enforcement,authority,,,LMC,,,,,,schwank,
19,ger,1890,1890,1.0,1.0,0.0,,Martin Halberstädt,,M,,,,,,,,,,,,,,,,,,,,schwank,
19,ger,1890,1890,2.0,1.0,0.0,,Hildegard,seine Frau,F,,,,,,,,,,,,,,,,,,Frau(1),wife(1),schwank,
19,ger,1890,1890,3.0,1.0,0.0,,Waldemar Knauer,ihr Vater,M,,,,,,,,,,,,,,,,,,Vater(2),father(2),schwank,
19,ger,1890,1890,4.0,1.0,0.0,,Mathilde,seine Frau,F,,,,,,,,,,,,,,,,,,Frau(3),wife(3),schwank,
19,ger,1890,1890,5.0,1.0,0.0,,Martha Wendel,,F,,,,,,,,,,,,,,,,,,,,schwank,
19,ger,1890,1890,6.0,1.0,0.0,,Tobias Krack,,M,,,,,,,,,,,,,,,,,,,,schwank,
19,ger,1890,1890,7.0,1.0,0.0,,Boris Mensky,,M,,,,,,,,,,,,,,,,,,,,schwank,
19,ger,1890,1890,8.0,1.0,0.0,,Lindemüller,,M,,,,,,,,,,,,,,,,,,,,schwank,
19,ger,1890,1890,9.0,1.0,0.0,,Dietz,Buchhalter,M,,Buchhalter,,accountant,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,LMC,,,,,,schwank,
19,ger,1890,1890,10.0,1.0,0.0,,Emma,Dienstmädchen,F,,Dienstmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,schwank,
33,ger,1890,1890,1.0,1.0,0.0,,Oberst von Harten,,M,,Oberst,,colonel,,military,,,military,government and law enforcement,authority,,,UC,,,,,,schwank,
33,ger,1890,1890,2.0,1.0,0.0,,Henny,seine Tochter,F,,,,,,,,,,,,,,UC,,,,Tochter(1),daughter(1),schwank,
33,ger,1890,1890,3.0,1.0,0.0,,Major von Ruthenstein,,M,,Major,,major,,military,,,military,government and law enforcement,authority,,,UC,,,,,,schwank,German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
33,ger,1890,1890,4.0,1.0,0.0,,Premierlieutenant Edgar von Waldow,,M,,Premierleutnant,,lieutenant,,military,,,military,government and law enforcement,authority,,,UMC,,,,,,schwank,German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
33,ger,1890,1890,5.0,1.0,0.0,,Fritz,Bursche bei Harten,M,,Bursche,,domestic worker,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Bursche(1),domestic worker(1),schwank,
31,ger,1900,1900,1.0,1.0,0.0,,Paul Roland,Komponist,M,,Komponist,,composer,,artists,,,artists,artists,artists,,,LMC,,,,,,schwank,
31,ger,1900,1900,2.0,1.0,0.0,,Aurelie,seine Frau,F,,,,,,,,,,,,,,LMC,,,,Frau(1),wife(1),schwank,
31,ger,1900,1900,3.0,1.0,0.0,,Moulinard,Chokolade-Fabrikant,M,,Schokoladenfabrikant,,chocolate manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,UMC,,,,,,schwank,
31,ger,1900,1900,4.0,1.0,0.0,,Claire,seine Frau,F,,,,,,,,,,,,,,UMC,,,,Frau(3),wife(3),schwank,
31,ger,1900,1900,5.0,1.0,0.0,,Gaston,beider Sohn,M,,,,,,,,,,,,,,UMC,,,,"Sohn(3,4)","son(3,4)",schwank,
31,ger,1900,1900,6.0,1.0,0.0,,Lina Huber,Wiener Liedersängerin,F,,Liedersängerin,,singer,,artists,,,artists,artists,artists,,,LMC,Vienna,,,,,schwank,
31,ger,1900,1900,7.0,1.0,0.0,,Ravelin,Oberst,M,,Oberst,,colonel,,military,,,military,government and law enforcement,authority,,,UC,,,,,,schwank,German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
31,ger,1900,1900,8.0,1.0,0.0,,Blanche,seine Frau,F,,,,,,,,,,,,,,UC,,,,Frau(7),wife(7),schwank,
31,ger,1900,1900,9.0,1.0,0.0,,Serignan,Lieutenant,M,,Leutnant,,lieutenant,,military,,,military,government and law enforcement,authority,,,UMC,,,,,,schwank,German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
31,ger,1900,1900,10.0,1.0,0.0,,Dubois,Sergeant,M,,Sergeant,,sergeant,,military,,,military,government and law enforcement,authority,,,LMC,,,,,,schwank,Sergeant: Unteroffiziersdienstgrad
31,ger,1900,1900,11.0,1.0,0.0,,Bennoit,Gefreite,M,,Gefreite,,lance corporal,,military,,,military,government and law enforcement,authority,,,LC,,,,,,schwank,Gefreite: Soldat mit einem Dienstgrad der niederen Rangstufe (DWDS); German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
31,ger,1900,1900,12.0,1.0,0.0,,Charlotte,Dienstmädchen bei Roland,F,,Dienstmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Dienstmädchen(1),housemaid(1),schwank,
31,ger,1900,1900,13.0,1.0,0.0,,Ein Polizist,,M,,Polizist,,police officer,,police and security,,,police and security,government and law enforcement,authority,,,LMC,,,,,,schwank,
31,ger,1900,1900,14.0,1.0,0.0,,Milli,,F,,,,,,,,,,,,,,,,,,,,schwank,
31,ger,1900,1900,15.0,1.0,0.0,,Fifi,,F,,,,,,,,,,,,,,,,,,,,schwank,
31,ger,1900,1900,16.0,1.0,0.0,16-17,Erster,Soldat,M,,Soldat,,soldier,,military,,,military,government and law enforcement,authority,,,LC,,,,,,schwank,
31,ger,1900,1900,17.0,1.0,0.0,,Zweiter,,M,,Soldat,,soldier,,military,,,military,government and law enforcement,authority,,,LC,,,,,,schwank,
11,ger,1880,1880,1.0,1.0,0.0,,Philipp Klapproth,,M,,,,,,,,,,,,,,,,,,,,posse,
11,ger,1880,1880,2.0,1.0,0.0,,Ulrike Sprosser,"Witwe, seine Schwester",F,,,,,,,,,,,,,,,,,,Schwester(1),sister(1),posse,
11,ger,1880,1880,3.0,1.0,0.0,2023-04-03 00:00:00,Ida,deren Töchter,F,,,,,,,,,,,,,,,,,,Tochter(2),daughter(2),posse,
11,ger,1880,1880,4.0,1.0,0.0,,Franziska,,F,,,,,,,,,,,,,,,,,,Tochter(2),daughter(2),posse,
11,ger,1880,1880,5.0,1.0,0.0,,Alfred Klapproth,,M,,,,,,,,,,,,,,,,,,,,posse,
11,ger,1880,1880,6.0,1.0,0.0,,Ernst Kißling,"Maler, Alfreds Freund",M,,Maler,,painter,,artists,,,artists,artists,artists,,,LMC,,,,Freund(5),friend(5),posse,
11,ger,1880,1880,7.0,1.0,0.0,,Fritz Bernhardy,,M,,,,,,,,,,,,,,,,,,,,posse,
11,ger,1880,1880,8.0,1.0,0.0,,Josephine Krüger,Schriftstellerin,F,,Schriftstellerin,,writer,,artists,,,artists,artists,artists,,,UMC,,,,,,posse,
11,ger,1880,1880,9.0,1.0,0.0,,Schöller,ehemaliger Musikdirektor,M,,Musikdirektor,,musical director,,"professionals, scientific, technical",,former,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UMC,,,,,,posse,
11,ger,1880,1880,10.0,1.0,0.0,,Amalie Pfeiffer,seine Schwägerin,F,,,,,,,,,,,,,,,,,,Schwägerin(9),sister-in-law(9),posse,
11,ger,1880,1880,11.0,1.0,0.0,,Friederike,ihre Tochter,F,,,,,,,,,,,,,,,,,,Tochter(10),daughter(10),posse,
11,ger,1880,1880,12.0,1.0,0.0,,Eugen Rümpel,,M,,,,,,,,,,,,,,,,,,,,posse,
11,ger,1880,1880,13.0,1.0,0.0,,Gröber,Major a. D.,M,,Major,,major,,military,,former,military,government and law enforcement,authority,,,UC,,,,,,posse,German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
11,ger,1880,1880,14.0,1.0,0.0,,Jean,Zahlkellner,M,,Zahlkellner,,head waiter,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LMC,,,,,,posse,
11,ger,1880,1880,15.0,0.0,1.0,,Kellner,,U,,Kellner,,waiter,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,,,posse,
11,ger,1880,1880,16.0,0.0,1.0,,Gäste,,U,,,,,,,,,,,,,,,,,,,,posse,
34,ger,1890,1890,1.0,1.0,0.0,,Eduard Timmendorf,Rentier,M,,Rentier,,rentier,,rentiers,,,rentiers,rentiers,bourgeoisie,,,UC,,,,,,posse,
34,ger,1890,1890,2.0,1.0,0.0,,Minna,seine Frau,F,,,,,,,,,,,,,,UC,,,,Frau(1),wife(1),posse,
34,ger,1890,1890,3.0,1.0,0.0,2023-04-03 00:00:00,Betty,beider Töchter,F,,,,,,,,,,,,,,UC,,,,"Tochter(1,2)","daughter(1,2)",posse,
34,ger,1890,1890,4.0,1.0,0.0,,Paula,,F,,,,,,,,,,,,,,UC,,,,"Tochter(1,2)","daughter(1,2)",posse,
34,ger,1890,1890,5.0,1.0,0.0,,Robert Ketzler,"Champagner-Agent, Betty's Mann",M,,Champagner-Agent,,agent,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LMC,,,,Mann(3),husband(3),posse,
34,ger,1890,1890,6.0,1.0,0.0,,Vice-Konsul Hellwig,,M,,Vizekonsul,,vice-consul,,government officials,,,government officials,government and law enforcement,authority,,Vizekonsul,UC,,,,,,posse,
34,ger,1890,1890,7.0,1.0,0.0,,Ernst,"Rechtsanwalt, dessen Sohn",M,,Rechtsanwalt,,lawyer,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,Sohn(6),son(6),posse,
34,ger,1890,1890,8.0,1.0,0.0,,Theodor Bennecke,,M,,,,,,,,,,,,,,,,,,,,posse,
34,ger,1890,1890,9.0,1.0,0.0,,Therese,dessen Frau,F,,,,,,,,,,,,,,,,,,Frau(8),wife(8),posse,
34,ger,1890,1890,10.0,1.0,0.0,,Franz Brömmel,Friseur,M,,Friseur,,hairdresser,,crafts,,,crafts,crafts,bourgeoisie,,,LMC,,,,,,posse,
34,ger,1890,1890,11.0,1.0,0.0,,Pepi Gschwandner,,F,,,,,,,,,,,,,,,,,,,,posse,
34,ger,1890,1890,12.0,1.0,0.0,,Krug,Notar,M,,Notar,,notary,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,posse,
34,ger,1890,1890,13.0,1.0,0.0,,Pfannmüller,,M,,,,,,,,,,,,,,,,,,,,posse,
34,ger,1890,1890,14.0,1.0,0.0,,Lotte,Dienstmädchen bei Timmendorf,F,,Dienstmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Dienstmädchen(1),housemaid(1),posse,
1,ger,1890,1890,1.0,1.0,0.0,,Wilhelm Giesecke,,M,,,,,,,,,,,,,,,,,,,,schwank,
1,ger,1890,1890,2.0,1.0,0.0,,Doktor Otto Siedler,Rechtsanwalt,M,,Rechtsanwalt,,lawyer,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UC,,,,,,schwank,
1,ger,1890,1890,3.0,1.0,0.0,,Ottilie,dessen Frau,F,,,,,,,,,,,,,,UC,,,,Frau(2),wife(2),schwank,
1,ger,1890,1890,4.0,1.0,0.0,,Doktor Walther Hinzelmann,,M,,,,,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UC,,,,,,schwank,
1,ger,1890,1890,5.0,1.0,0.0,,Gabi Palm,Malerin,F,,Malerin,,painter,,artists,,,artists,artists,artists,,,LMC,,,,,,schwank,
1,ger,1890,1890,6.0,1.0,0.0,,Fanny Palm,ihre Schwester,F,,,,,,,,,,,,,,,,,,Schwester(5),sister(5),schwank,
1,ger,1890,1890,7.0,1.0,0.0,,Leopold Brandmeyer,"Wirth zum ""Weißen Rößl""",M,,Gastwirt,,innkeeper,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LMC,,,,,,schwank,
1,ger,1890,1890,8.0,1.0,0.0,,Josepha,seine Frau,F,,,,,,,,,,,,,,LMC,,,,Frau(7),wife(7),schwank,
1,ger,1890,1890,9.0,1.0,0.0,,Fredi von Zeck,Oberlieutenant,M,,Oberleutnant,,lieutenant,,military,,,military,government and law enforcement,authority,,,UMC,,,,,,schwank,Oberleutnant: Offizier im Rang zwischen Leutnant und Hauptmann (DWDS). German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
1,ger,1890,1890,10.0,1.0,0.0,,Assessor Bernbach,,M,,Assessor,,assessor,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UMC,,,,,,schwank,
1,ger,1890,1890,11.0,1.0,0.0,,Emmy,seine Frau,F,,,,,,,,,,,,,,UMC,,,,Frau(10),wife(10),schwank,
1,ger,1890,1890,12.0,1.0,0.0,,Rechtsanwalt Arndt,,M,,Rechtsanwalt,,lawyer,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UC,,,,,,schwank,
1,ger,1890,1890,13.0,1.0,0.0,,Kerndl,Fuhrherr,M,,Fuhrherr,,haulier,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,LC,,,,,,schwank,
1,ger,1890,1890,14.0,1.0,0.0,,Ein Piccolo,,M,,Piccolo,,auxiliary waiter,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,,,schwank,"Piccolo: [veraltend] Person, die eine Ausbildung zum Kellner macht; Hilfskellner (DWDS)"
1,ger,1890,1890,15.0,1.0,0.0,,Thesere,Hausmädchen,F,,Hausmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,schwank,
1,ger,1890,1890,16.0,1.0,0.0,,Ein Kutscher,,M,,Kutscher,,coach driver,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,,,schwank,
24,ger,1900,1900,1.0,1.0,0.0,,Friedrich Wilhelm Mylius,Direktor einer Aktiengesellschaft,M,,Direktor einer Aktiengesellschaft,,company manager,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UMC,,,,,,schwank,
24,ger,1900,1900,2.0,1.0,0.0,,Johanna,seine Frau,F,,,,,,,,,,,,,,UMC,,,,Frau(1),wife(1),schwank,
24,ger,1900,1900,3.0,1.0,0.0,2023-04-03 00:00:00,Alice,ihre Töchter,F,,,,,,,,,,,,,,UMC,,,,Tochter(2),daughter(2),schwank,
24,ger,1900,1900,4.0,1.0,0.0,,Laure,,F,,,,,,,,,,,,,,UMC,,,,Tochter(2),daughter(2),schwank,
24,ger,1900,1900,5.0,1.0,0.0,,August Mertens,Schwager von Mylius,M,,,,,,,,,,,,,,,,,,Schwager(1),brother-in-law(1),schwank,
24,ger,1900,1900,6.0,1.0,0.0,,Dr. Carl Mertens,sein Sohn,M,,,,,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UC,,,,Sohn(5),son(5),schwank,
24,ger,1900,1900,7.0,1.0,0.0,,v. Stuckwitz,,M,,,,,,,,,,,,,,,,,,,,schwank,
24,ger,1900,1900,8.0,1.0,0.0,,Hans Lindenburg,Schriftsteller,M,,Schriftsteller,,writer,,artists,,,artists,artists,artists,,,UMC,,,,,,schwank,
24,ger,1900,1900,9.0,1.0,0.0,,Dr. Würmchen,Redakteur,M,,Redakteur,,editor,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UMC,,,,,,schwank,
24,ger,1900,1900,10.0,1.0,0.0,,Der alte Rheinthaler,,M,old,,,,,,,,,,,,,,,,,,,schwank,
24,ger,1900,1900,11.0,1.0,0.0,,Sepp,sein Sohn,M,,,,,,,,,,,,,,,,,,Sohn(10),son(10),schwank,
24,ger,1900,1900,12.0,1.0,0.0,,Regerl,seine Pflegetochter,F,,,,,,,,,,,,,,,,,,Pflegetochter(10),foster daughter(10),schwank,
24,ger,1900,1900,13.0,1.0,0.0,,Hirtenbub,,F,,,,,,,,,,,,,,,,,,,,schwank,
24,ger,1900,1900,14.0,1.0,0.0,,Amanda Dumar,,F,,,,,,,,,,,,,,,,,,,,schwank,
24,ger,1900,1900,15.0,1.0,0.0,,Der Photograph,,M,,Photograph,,photographer,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,LMC,,,,,,schwank,
24,ger,1900,1900,16.0,1.0,0.0,,Benedikt,Diener bei Mylius,M,,Diener,,domestic worker,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Diener(1),domestic worker(1),schwank,
24,ger,1900,1900,17.0,1.0,0.0,,Minna,Dienstmädchen bei Mylius,F,,Dienstmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Dienstmädchen(1),housemaid(1),schwank,
24,ger,1900,1900,18.0,0.0,1.0,,Herren,,M,,,,,,,,,,,,,,,,,,,,schwank,
24,ger,1900,1900,19.0,0.0,1.0,,Dienstmänner,,M,,Dienstmann,,porter,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,,,schwank,
24,ger,1900,1900,20.0,0.0,1.0,,Touristen,,U,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,1.0,1.0,0.0,,Bornträger,Fabrikant,M,,Fabrikant,,manufacturer,,industry and transportation,,,industry and transportation,bourgeoisie other,bourgeoisie,,,UMC,,,,,,schwank,
39,ger,1900,1900,2.0,1.0,0.0,,Mathilde,seine Frau,F,,,,,,,,,,,,,,UMC,,,,Frau(1),wife(1),schwank,
39,ger,1900,1900,3.0,1.0,0.0,2023-04-03 00:00:00,Charlotte,seine Töchter,F,,,,,,,,,,,,,,UMC,,,,Tochter(1),daughter(1),schwank,
39,ger,1900,1900,4.0,1.0,0.0,,Grete,,F,,,,,,,,,,,,,,UMC,,,,Tochter(1),daughter(1),schwank,
39,ger,1900,1900,5.0,1.0,0.0,,Fischer,Rentier,M,,Rentier,,rentier,,rentiers,,,rentiers,rentiers,bourgeoisie,,,UC,,,,,,schwank,
39,ger,1900,1900,6.0,1.0,0.0,,Hans,"dessen Sohn, stud. med.",M,,stud. med.,,medical student,,"professionals, scientific, technical",,student,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,,UMC,,,,Sohn(5),son(5),schwank,
39,ger,1900,1900,7.0,1.0,0.0,,Fritz Zeller,,M,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,8.0,1.0,0.0,,Agamemnon Papapopulos,,M,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,9.0,1.0,0.0,,Dr. Ella Federsen,,F,,,,,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UC,,,,,,schwank,
39,ger,1900,1900,10.0,1.0,0.0,,Frau Conrad-Borsini,,F,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,11.0,1.0,0.0,,Frau Steuerrat Fliegenmüller,,F,,Steuerrat,,tax councillor,,government officials,,,government officials,government and law enforcement,authority,,,UMC,,,,,,schwank,
39,ger,1900,1900,12.0,1.0,0.0,,Frl. Dornbusch,,F,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,13.0,1.0,0.0,,Frl. Straßmann,,F,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,14.0,1.0,0.0,,Frau Straube,,F,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,15.0,1.0,0.0,,Frl. Rietschel,,F,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,16.0,1.0,0.0,,Frl. Henning,,F,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,17.0,1.0,0.0,,Frl. Segelmeier,,F,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,18.0,1.0,0.0,,Bärwinkel,,M,,,,,,,,,,,,,,,,,,,,schwank,
39,ger,1900,1900,19.0,1.0,0.0,,Burgmüller,Buchhalter bei Bornträger,M,,Buchhalter,,accountant,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,LMC,,,,Buchhalter(1),accountant(1),schwank,
39,ger,1900,1900,20.0,1.0,0.0,,Huber,Expedient bei Bornträger,M,,Expedient,,shipping clerk,,intermediate professions,,,intermediate professions,bourgeoisie other,bourgeoisie,,,LMC,,,,Expedient(1),shipping clerk(1),schwank,"Expedient: Angestellter, der im Versand tätig ist (DWDS); Synonym: forwarding agent"
39,ger,1900,1900,21.0,1.0,0.0,,Stempel,Comptoirdiener bei Bornträger,M,,Comptoirdiener,,bartender,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,Comptoirdiener(1),bartender(1),schwank,
39,ger,1900,1900,22.0,1.0,0.0,,Minna,Köchin bei Bornträger,F,,Köchin,,cook,,service and sales,,,service and sales,commerce and services,bourgeoisie,,,LC,,,,Köchin(1),cook(1),schwank,
39,ger,1900,1900,23.0,1.0,0.0,,Auguste,Hausmädchen bei Bornträger,F,,Hausmädchen,,housemaid,,elementary professions,,,elementary professions,elementary professions,elementary workers,,,LC,,,,Hausmädchen(1),housemaid(1),schwank,
41,ger,1900,1900,1.0,1.0,0.0,,Egon Frhr. von Wollien-Wollien,,M,,,,,,aristocrats,,,aristocrats,nobility,aristocracy,,Freiherr,UC,,,,,,0,
41,ger,1900,1900,2.0,1.0,0.0,,Richard Frhr. von Wollien,Generalmajor,M,,Generalmajor,,major general,,military,,,military,government and law enforcement,authority,,Freiherr,UC,,,,,,0,German military ranking: https://de.wikipedia.org/wiki/Dienstgrade_der_Bundeswehr
41,ger,1900,1900,3.0,1.0,0.0,,Elli,seine Tochter,F,,,,,,,,,,,,,,UC,,,,Tochter(2),daughter(2),0,
41,ger,1900,1900,4.0,1.0,0.0,,Kaspar,"sein Sohn, Kadett",M,,Kadett,,cadet,,military,,student,military,government and law enforcement,authority,,,UMC,,,,Sohn(2),son(2),0,Kadett: officer trainee; https://de.wikipedia.org/wiki/Kadett
41,ger,1900,1900,5.0,1.0,0.0,,Sigismund Frhr. von Wollien,fürstlicher Hofmarschall,M,,Hofmarschall,,lord steward,,aristocrats,,,aristocrats,nobility,aristocracy,,Freiherr,UC,,,,,,0,"Hofmarschall: hoher Hofbeamter, dem die Verwaltung des fürstlichen Haushalts obliegt (DWDS)"
41,ger,1900,1900,6.0,1.0,0.0,,Irmgard,seine Frau,F,,,,,,aristocrats,,,aristocrats,nobility,aristocracy,,,UC,,,,Frau(5),wife(5),0,
41,ger,1900,1900,7.0,1.0,0.0,,Ludolf Frhr. von Wollien-Krappenthien,Rittergutsbesitzer,M,,Rittergutsbesitzer,,estate owner,,aristocrats,,,aristocrats,nobility,aristocracy,,Freiherr,UC,,,,,,0,
41,ger,1900,1900,8.0,1.0,0.0,,Marie,seine Frau,F,,,,,,aristocrats,,,aristocrats,nobility,aristocracy,,,UC,,,,Frau(7),wife(7),0,
41,ger,1900,1900,9.0,1.0,0.0,,Gerd,"sein Sohn, Regierungsassessor",M,,Regierungsassessor,,government assessor,,government officials,,,government officials,government and law enforcement,authority,,,UMC,,,,Sohn(7),son(7),0,
41,ger,1900,1900,10.0,1.0,0.0,10-13,Erna,seine Töchter,F,,,,,,,,,,,,,,UMC,,,,Tochter(7),daughter(7),0,
41,ger,1900,1900,11.0,1.0,0.0,,Ada,,F,,,,,,,,,,,,,,UMC,,,,Tochter(7),daughter(7),0,
41,ger,1900,1900,12.0,1.0,0.0,,Lia,,F,,,,,,,,,,,,,,UMC,,,,Tochter(7),daughter(7),0,
41,ger,1900,1900,13.0,1.0,0.0,,Mia,,F,,,,,,,,,,,,,,UMC,,,,Tochter(7),daughter(7),0,
41,ger,1900,1900,14.0,1.0,0.0,,Dr. Wolfgang von Wollien,Professor der Archäologie,M,,Archäologieprofessor,,archaeology teacher,,"professionals, scientific, technical",,,"professionals, scientific, technical",liberal and scientific professions,bourgeoisie,,Doktor,UC,,,,,,0,
